Model,Member,Var,Season,Stat,value,Rank
MPI-ESM1-2-HR,r6i1p1f1,tasmin,DJF,BIAS,-0.3,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,MAM,BIAS,-0.1,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,SON,RMSE,0.2,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmin,SON,BIAS,-0.2,NA
CESM2-LENS,r2i1p1f1,tasmin,DJF,RMSE,0.4,NA
CESM2-LENS,r2i1p1f1,tasmin,DJF,BIAS,-0.4,NA
CESM2-LENS,r2i1p1f1,tasmin,MAM,RMSE,0.2,NA
CESM2-LENS,r2i1p1f1,tasmin,MAM,BIAS,-0.1,NA
CESM2-LENS,r2i1p1f1,tasmin,JJA,RMSE,0.1,NA
CESM2-LENS,r2i1p1f1,tasmin,JJA,BIAS,0,NA
CESM2-LENS,r2i1p1f1,tasmin,SON,RMSE,0.1,NA
CESM2-LENS,r2i1p1f1,tasmin,SON,BIAS,0,NA
EC-Earth3,r4i1p1f1,tasmin,DJF,RMSE,0.4,NA
EC-Earth3,r4i1p1f1,tasmin,DJF,BIAS,0.3,NA
EC-Earth3,r4i1p1f1,tasmin,MAM,RMSE,0.3,NA
EC-Earth3,r4i1p1f1,tasmin,MAM,BIAS,0.3,NA
EC-Earth3,r4i1p1f1,tasmin,JJA,RMSE,0.3,NA
EC-Earth3,r4i1p1f1,tasmin,JJA,BIAS,0.3,NA
EC-Earth3,r4i1p1f1,tasmin,SON,RMSE,0.2,NA
EC-Earth3,r4i1p1f1,tasmin,SON,BIAS,0.2,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,DJF,RMSE,0.4,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,DJF,BIAS,0.4,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,MAM,RMSE,0.2,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,MAM,BIAS,0.1,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,JJA,RMSE,0.2,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,JJA,BIAS,0.1,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,SON,RMSE,0.3,NA
EC-Earth3-Veg,r1i1p1f1,tasmin,SON,BIAS,0.2,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,DJF,RMSE,0.4,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,DJF,BIAS,0,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,MAM,RMSE,0.2,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,MAM,BIAS,-0.1,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,JJA,RMSE,0.1,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,JJA,BIAS,0,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,SON,RMSE,0.2,NA
IPSL-CM6A-LR,r7i1p1f1,tasmin,SON,BIAS,0.1,NA
INM-CM5-0,r2i1p1f1,tasmin,DJF,RMSE,0.5,NA
INM-CM5-0,r2i1p1f1,tasmin,DJF,BIAS,-0.3,NA
INM-CM5-0,r2i1p1f1,tasmin,MAM,RMSE,0.2,NA
INM-CM5-0,r2i1p1f1,tasmin,MAM,BIAS,0,NA
INM-CM5-0,r2i1p1f1,tasmin,JJA,RMSE,0.2,NA
INM-CM5-0,r2i1p1f1,tasmin,JJA,BIAS,-0.1,NA
INM-CM5-0,r2i1p1f1,tasmin,SON,RMSE,0.3,NA
INM-CM5-0,r2i1p1f1,tasmin,SON,BIAS,-0.1,NA
INM-CM5-0,r5i1p1f1,tasmin,DJF,RMSE,0.5,NA
INM-CM5-0,r5i1p1f1,tasmin,DJF,BIAS,0.2,NA
INM-CM5-0,r5i1p1f1,tasmin,MAM,RMSE,0.3,NA
INM-CM5-0,r5i1p1f1,tasmin,MAM,BIAS,-0.2,NA
INM-CM5-0,r5i1p1f1,tasmin,JJA,RMSE,0.3,NA
INM-CM5-0,r5i1p1f1,tasmin,JJA,BIAS,-0.2,NA
INM-CM5-0,r5i1p1f1,tasmin,SON,RMSE,0.3,NA
INM-CM5-0,r5i1p1f1,tasmin,SON,BIAS,-0.2,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,DJF,RMSE,0.5,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,DJF,BIAS,0.2,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,MAM,RMSE,0.6,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,MAM,BIAS,-0.5,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,JJA,RMSE,0.4,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,JJA,BIAS,-0.3,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,SON,RMSE,0.4,NA
IPSL-CM6A-LR,r5i1p1f1,tasmin,SON,BIAS,-0.2,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,DJF,RMSE,0.5,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,DJF,BIAS,-0.3,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,MAM,RMSE,0.2,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,MAM,BIAS,-0.2,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,JJA,RMSE,0.1,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,JJA,BIAS,-0.1,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,SON,RMSE,0.1,NA
IPSL-CM6A-LR,r9i1p1f1,tasmin,SON,BIAS,0,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,DJF,RMSE,0.7,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,DJF,BIAS,-0.6,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,MAM,RMSE,0.5,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,MAM,BIAS,-0.4,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,JJA,RMSE,0.5,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,JJA,BIAS,-0.4,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,SON,RMSE,0.5,NA
EC-Earth3-Veg,r4i1p1f1,tasmin,SON,BIAS,-0.4,NA
INM-CM5-0,r4i1p1f1,tasmin,DJF,RMSE,0.7,NA
INM-CM5-0,r4i1p1f1,tasmin,DJF,BIAS,0.1,NA
INM-CM5-0,r4i1p1f1,tasmin,MAM,RMSE,0.6,NA
INM-CM5-0,r4i1p1f1,tasmin,MAM,BIAS,-0.5,NA
INM-CM5-0,r4i1p1f1,tasmin,JJA,RMSE,0.3,NA
INM-CM5-0,r4i1p1f1,tasmin,JJA,BIAS,-0.2,NA
INM-CM5-0,r4i1p1f1,tasmin,SON,RMSE,0.3,NA
INM-CM5-0,r4i1p1f1,tasmin,SON,BIAS,-0.2,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,DJF,RMSE,0.7,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,DJF,BIAS,-0.5,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,MAM,RMSE,0.5,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,MAM,BIAS,-0.2,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,JJA,RMSE,0.7,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,JJA,BIAS,-0.6,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,SON,RMSE,0.8,NA
IPSL-CM6A-LR,r3i1p1f1,tasmin,SON,BIAS,-0.8,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,DJF,RMSE,0.7,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,DJF,BIAS,-0.6,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,MAM,RMSE,0.8,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,MAM,BIAS,-0.7,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,JJA,RMSE,0.5,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,JJA,BIAS,-0.5,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,SON,RMSE,0.6,NA
IPSL-CM6A-LR,r6i1p1f1,tasmin,SON,BIAS,-0.6,NA
EC-Earth3,r1i1p1f1,tasmin,DJF,RMSE,0.8,NA
EC-Earth3,r1i1p1f1,tasmin,DJF,BIAS,-0.7,NA
EC-Earth3,r1i1p1f1,tasmin,MAM,RMSE,0.6,NA
EC-Earth3,r1i1p1f1,tasmin,MAM,BIAS,-0.6,NA
EC-Earth3,r1i1p1f1,tasmin,JJA,RMSE,0.5,NA
EC-Earth3,r1i1p1f1,tasmin,JJA,BIAS,-0.5,NA
EC-Earth3,r1i1p1f1,tasmin,SON,RMSE,0.5,NA
EC-Earth3,r1i1p1f1,tasmin,SON,BIAS,-0.5,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,DJF,RMSE,0.8,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,DJF,BIAS,-0.5,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,MAM,RMSE,0.4,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,MAM,BIAS,-0.2,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,JJA,RMSE,0.5,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,JJA,BIAS,-0.4,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,SON,RMSE,0.6,NA
IPSL-CM6A-LR,r1i1p1f1,tasmin,SON,BIAS,-0.4,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,DJF,RMSE,0.8,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,DJF,BIAS,-0.5,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,MAM,RMSE,0.4,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,MAM,BIAS,0,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,JJA,RMSE,0.4,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,JJA,BIAS,-0.2,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,SON,RMSE,0.5,NA
IPSL-CM6A-LR,r4i1p1f1,tasmin,SON,BIAS,-0.4,NA
INM-CM5-0,r3i1p1f1,tasmin,DJF,RMSE,0.9,NA
INM-CM5-0,r3i1p1f1,tasmin,DJF,BIAS,-0.1,NA
INM-CM5-0,r3i1p1f1,tasmin,MAM,RMSE,1.3,NA
INM-CM5-0,r3i1p1f1,tasmin,MAM,BIAS,-1.1,NA
INM-CM5-0,r3i1p1f1,tasmin,JJA,RMSE,0.5,NA
INM-CM5-0,r3i1p1f1,tasmin,JJA,BIAS,-0.4,NA
INM-CM5-0,r3i1p1f1,tasmin,SON,RMSE,0.7,NA
INM-CM5-0,r3i1p1f1,tasmin,SON,BIAS,-0.6,NA
ACCESS-CM2,r1i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-CM2,r1i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-CM2,r1i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-CM2,r1i1p1f1,DTR,SON,RMSE,0.1,NA
ACCESS-CM2,r1i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-CM2,r2i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-CM2,r2i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-CM2,r2i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-CM2,r2i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-CM2,r2i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-CM2,r2i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-CM2,r2i1p1f1,DTR,SON,RMSE,0,NA
ACCESS-CM2,r2i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-CM2,r3i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-CM2,r3i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-CM2,r3i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-CM2,r3i1p1f1,DTR,SON,RMSE,0,NA
ACCESS-CM2,r3i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r2i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r4i1p1f1,DTR,SON,BIAS,0,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,DJF,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,DJF,BIAS,0,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,MAM,BIAS,0,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,JJA,BIAS,0,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r5i1p1f1,DTR,SON,BIAS,0,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,DJF,BIAS,0,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,MAM,BIAS,0,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,JJA,BIAS,0,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,SON,RMSE,0.1,NA
AWI-CM-1-1-MR,r1i1p1f1,DTR,SON,BIAS,0,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,DJF,BIAS,0,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,MAM,BIAS,0,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,JJA,BIAS,0,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,SON,RMSE,0.1,NA
AWI-CM-1-1-MR,r2i1p1f1,DTR,SON,BIAS,0,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,DJF,BIAS,0,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,MAM,BIAS,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,JJA,BIAS,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,SON,RMSE,0.1,NA
AWI-CM-1-1-MR,r3i1p1f1,DTR,SON,BIAS,0,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,DJF,BIAS,0,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,MAM,BIAS,0,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,JJA,BIAS,-0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,SON,RMSE,0.1,NA
AWI-CM-1-1-MR,r4i1p1f1,DTR,SON,BIAS,0,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,DJF,RMSE,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,DJF,BIAS,0,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,MAM,RMSE,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,MAM,BIAS,0,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,JJA,RMSE,0.1,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,JJA,BIAS,0,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,SON,RMSE,0,NA
AWI-CM-1-1-MR,r5i1p1f1,DTR,SON,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,DJF,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,DJF,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,MAM,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,MAM,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,JJA,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,JJA,BIAS,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,SON,RMSE,0,NA
BCC-CSM2-MR,r1i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r1i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r1i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r1i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r1i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r1i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r1i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r1i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r1i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r2i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r2i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r2i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r2i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r2i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r2i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r2i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r2i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r3i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r3i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r3i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r3i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r3i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r4i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r4i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r4i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r4i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r4i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r4i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r4i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r4i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r5i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r5i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r5i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r5i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r5i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r6i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r6i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r6i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r6i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r6i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r6i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r6i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r6i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r7i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r7i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r7i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r7i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r7i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r8i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r8i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r8i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r8i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r8i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r8i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r8i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r8i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r9i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r9i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r9i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r9i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r9i1p1f1,DTR,SON,BIAS,0,NA
CESM2-LENS,r10i1p1f1,DTR,DJF,RMSE,0.1,NA
CESM2-LENS,r10i1p1f1,DTR,DJF,BIAS,0,NA
CESM2-LENS,r10i1p1f1,DTR,MAM,RMSE,0.1,NA
CESM2-LENS,r10i1p1f1,DTR,MAM,BIAS,0,NA
CESM2-LENS,r10i1p1f1,DTR,JJA,RMSE,0.1,NA
CESM2-LENS,r10i1p1f1,DTR,JJA,BIAS,0,NA
CESM2-LENS,r10i1p1f1,DTR,SON,RMSE,0.1,NA
CESM2-LENS,r10i1p1f1,DTR,SON,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,DJF,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,DJF,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,MAM,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,MAM,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,JJA,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,JJA,BIAS,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,SON,RMSE,0,NA
CNRM-CM6-1,r1i1p1f2,DTR,SON,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,DJF,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,DJF,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,MAM,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,MAM,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,JJA,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,JJA,BIAS,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,SON,RMSE,0,NA
CNRM-CM6-1-HR,r1i1p1f2,DTR,SON,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,DJF,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,DJF,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,MAM,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,MAM,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,JJA,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,JJA,BIAS,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,SON,RMSE,0,NA
CNRM-ESM2-1,r1i1p1f2,DTR,SON,BIAS,0,NA
