Model,Member,Var,Season,RMSE,BIAS,Both
IPSL-CM6A-LR,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.24494897427831783,0.360555127546399
IPSL-CM6A-LR,r2i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
IPSL-CM6A-LR,r3i1p1f1,pr,Annual,10.464224768228174,2.463736998950984,10.750348831549607
IPSL-CM6A-LR,r3i1p1f1,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
IPSL-CM6A-LR,r3i1p1f1,tasmin,Annual,1.3674794331177345,1.1357816691600546,1.7776388834631178
IPSL-CM6A-LR,r3i1p1f1,DTR,Annual,0.2,0,0.2
IPSL-CM6A-LR,r4i1p1f1,pr,Annual,12.062752588028985,2.86705423736629,12.39879026357007
IPSL-CM6A-LR,r4i1p1f1,tasmax,Annual,0.3872983346207417,0.223606797749979,0.447213595499958
IPSL-CM6A-LR,r4i1p1f1,tasmin,Annual,1.1,0.6708203932499369,1.2884098726725128
IPSL-CM6A-LR,r4i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
IPSL-CM6A-LR,r5i1p1f1,pr,Annual,11.2196256622046,2.896549671592048,11.587493257818968
IPSL-CM6A-LR,r5i1p1f1,tasmax,Annual,0.316227766016838,0.1,0.33166247903554
IPSL-CM6A-LR,r5i1p1f1,tasmin,Annual,0.9643650760992956,0.6480740698407861,1.161895003862225
IPSL-CM6A-LR,r5i1p1f1,DTR,Annual,0.2,0,0.2
IPSL-CM6A-LR,r6i1p1f1,pr,Annual,12.242957159118053,4.422668877499197,13.017296186228537
IPSL-CM6A-LR,r6i1p1f1,tasmax,Annual,0.316227766016838,0.24494897427831783,0.4000000000000001
IPSL-CM6A-LR,r6i1p1f1,tasmin,Annual,1.319090595827292,1.2083045973594573,1.7888543819998317
IPSL-CM6A-LR,r6i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
IPSL-CM6A-LR,r7i1p1f1,pr,Annual,12.459534501738016,4.4147480109288235,13.21854757528224
IPSL-CM6A-LR,r7i1p1f1,tasmax,Annual,0.42426406871192857,0.14142135623730953,0.447213595499958
IPSL-CM6A-LR,r7i1p1f1,tasmin,Annual,0.5,0.14142135623730953,0.5196152422706632
IPSL-CM6A-LR,r7i1p1f1,DTR,Annual,0.2645751311064591,0.1,0.28284271247461906
IPSL-CM6A-LR,r8i1p1f1,pr,Annual,11.457312075700827,1.5684387141358123,11.564168798491313
IPSL-CM6A-LR,r8i1p1f1,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
IPSL-CM6A-LR,r8i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
IPSL-CM6A-LR,r8i1p1f1,DTR,Annual,0.2,0,0.2
IPSL-CM6A-LR,r9i1p1f1,pr,Annual,11.611201488218176,1.9748417658131499,11.777945491468365
IPSL-CM6A-LR,r9i1p1f1,tasmax,Annual,0.3872983346207417,0.30000000000000004,0.48989794855663565
IPSL-CM6A-LR,r9i1p1f1,tasmin,Annual,0.5567764362830022,0.37416573867739417,0.6708203932499369
IPSL-CM6A-LR,r9i1p1f1,DTR,Annual,0.2645751311064591,0.1,0.28284271247461906
KACE-1-0-G,r1i1p1f1,pr,Annual,11.156164215356458,1.944222209522358,11.324310133513652
KACE-1-0-G,r1i1p1f1,tasmax,Annual,0.5477225575051662,0.46904157598234303,0.7211102550927979
KACE-1-0-G,r1i1p1f1,tasmin,Annual,0.42426406871192857,0.42426406871192857,0.6000000000000001
KACE-1-0-G,r1i1p1f1,DTR,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
KACE-1-0-G,r2i1p1f1,pr,Annual,11.011811840019789,2.222611077089287,11.233877335986895
KACE-1-0-G,r2i1p1f1,tasmax,Annual,0.31622776601683794,0.24494897427831783,0.4
KACE-1-0-G,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.2,0.33166247903554
KACE-1-0-G,r2i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
KACE-1-0-G,r3i1p1f1,pr,Annual,13.156747318391428,5.924525297439449,14.429137188342205
KACE-1-0-G,r3i1p1f1,tasmax,Annual,0.5291502622129182,0.3872983346207417,0.6557438524302002
KACE-1-0-G,r3i1p1f1,tasmin,Annual,0.316227766016838,0.223606797749979,0.38729833462074176
KACE-1-0-G,r3i1p1f1,DTR,Annual,0.316227766016838,0.17320508075688776,0.36055512754639896
MIROC6,r1i1p1f1,pr,Annual,7.882258559575422,2.0346989949375804,8.140638795573723
MIROC6,r1i1p1f1,tasmax,Annual,0.316227766016838,0.30000000000000004,0.43588989435406744
MIROC6,r1i1p1f1,tasmin,Annual,0.316227766016838,0.28284271247461906,0.42426406871192857
MIROC6,r1i1p1f1,DTR,Annual,0.2,0,0.2
MIROC6,r2i1p1f1,pr,Annual,10.054352291420866,2.5278449319529077,10.36725614615555
MIROC6,r2i1p1f1,tasmax,Annual,0.5099019513592785,0.316227766016838,0.6000000000000001
MIROC6,r2i1p1f1,tasmin,Annual,0.316227766016838,0.2645751311064591,0.4123105625617661
MIROC6,r2i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
MIROC6,r3i1p1f1,pr,Annual,10.985900054160332,2.541653005427767,11.276080879454527
MIROC6,r3i1p1f1,tasmax,Annual,0.42426406871192857,0.30000000000000004,0.5196152422706632
MIROC6,r3i1p1f1,tasmin,Annual,0.316227766016838,0.24494897427831783,0.4000000000000001
MIROC6,r3i1p1f1,DTR,Annual,0.2645751311064591,0,0.2645751311064591
MIROC6,r4i1p1f1,pr,Annual,11.06887528161737,3.479942528261063,11.603016849078518
MIROC6,r4i1p1f1,tasmax,Annual,0.42426406871192857,0.37416573867739417,0.5656854249492381
MIROC6,r4i1p1f1,tasmin,Annual,0.316227766016838,0.2645751311064591,0.4123105625617661
MIROC6,r4i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MIROC6,r5i1p1f1,pr,Annual,10.860939185908371,3.5805027579936315,11.435908359199107
MIROC6,r5i1p1f1,tasmax,Annual,0.45825756949558405,0.17320508075688776,0.48989794855663565
MIROC6,r5i1p1f1,tasmin,Annual,0.3872983346207417,0.1,0.4
MIROC6,r5i1p1f1,DTR,Annual,0.2645751311064591,0.2,0.33166247903554
MPI-ESM1-2-HR,r10i1p1f1,pr,Annual,11.303096920755832,2.420743687382041,11.559411749738825
MPI-ESM1-2-HR,r10i1p1f1,tasmax,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
MPI-ESM1-2-HR,r10i1p1f1,tasmin,Annual,0.2,0.17320508075688776,0.2645751311064591
MPI-ESM1-2-HR,r10i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-HR,r1i1p1f1,pr,Annual,12.272326592785902,1.6309506430300091,12.38022616917801
MPI-ESM1-2-HR,r1i1p1f1,tasmax,Annual,0.316227766016838,0,0.316227766016838
MPI-ESM1-2-HR,r1i1p1f1,tasmin,Annual,0.2,0,0.2
MPI-ESM1-2-HR,r1i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-HR,r2i1p1f1,pr,Annual,11.779218989389747,1.174734012447073,11.837651794169314
MPI-ESM1-2-HR,r2i1p1f1,tasmax,Annual,0.316227766016838,0.2,0.37416573867739417
MPI-ESM1-2-HR,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.2,0.33166247903554
MPI-ESM1-2-HR,r2i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-HR,r3i1p1f1,pr,Annual,12.552688954961004,2.06881608655772,12.722028140198402
MPI-ESM1-2-HR,r3i1p1f1,tasmax,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
MPI-ESM1-2-HR,r3i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
MPI-ESM1-2-HR,r3i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-HR,r4i1p1f1,pr,Annual,12.385071659057932,3.7656340767525465,12.94488315899375
MPI-ESM1-2-HR,r4i1p1f1,tasmax,Annual,0.2,0.17320508075688776,0.2645751311064591
MPI-ESM1-2-HR,r4i1p1f1,tasmin,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-HR,r4i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-HR,r5i1p1f1,pr,Annual,12.24622390780113,3.818376618407356,12.827704393226405
MPI-ESM1-2-HR,r5i1p1f1,tasmax,Annual,0.316227766016838,0.1,0.33166247903554
MPI-ESM1-2-HR,r5i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
MPI-ESM1-2-HR,r5i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
MPI-ESM1-2-HR,r6i1p1f1,pr,Annual,12.06731121667126,2.3043437243605824,12.285357137665962
MPI-ESM1-2-HR,r6i1p1f1,tasmax,Annual,0.42426406871192857,0.30000000000000004,0.5196152422706632
MPI-ESM1-2-HR,r6i1p1f1,tasmin,Annual,0.42426406871192857,0.3872983346207417,0.574456264653803
MPI-ESM1-2-HR,r6i1p1f1,DTR,Annual,0.17320508075688776,0,0.17320508075688776
MPI-ESM1-2-HR,r7i1p1f1,pr,Annual,13.823168956501979,5.048762224545736,14.71631747415093
MPI-ESM1-2-HR,r7i1p1f1,tasmax,Annual,0.31622776601683794,0.24494897427831783,0.4
MPI-ESM1-2-HR,r7i1p1f1,tasmin,Annual,0.2,0.14142135623730953,0.24494897427831783
MPI-ESM1-2-HR,r7i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-HR,r8i1p1f1,pr,Annual,12.446284586172695,4.864154602806124,13.363008643265932
MPI-ESM1-2-HR,r8i1p1f1,tasmax,Annual,0.36055512754639896,0.14142135623730953,0.38729833462074176
MPI-ESM1-2-HR,r8i1p1f1,tasmin,Annual,0.316227766016838,0,0.316227766016838
MPI-ESM1-2-HR,r8i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-HR,r9i1p1f1,pr,Annual,12.223747379588636,4.189272013130682,12.92168719633779
MPI-ESM1-2-HR,r9i1p1f1,tasmax,Annual,0.5,0.41231056256176607,0.6480740698407861
MPI-ESM1-2-HR,r9i1p1f1,tasmin,Annual,0.42426406871192857,0.24494897427831783,0.48989794855663565
MPI-ESM1-2-HR,r9i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-LR,r10i1p1f1,pr,Annual,11.856643707221702,1.3784048752090223,11.936498649101418
MPI-ESM1-2-LR,r10i1p1f1,tasmax,Annual,0.36055512754639896,0.14142135623730953,0.3872983346207417
MPI-ESM1-2-LR,r10i1p1f1,tasmin,Annual,0.31622776601683794,0.223606797749979,0.38729833462074176
MPI-ESM1-2-LR,r10i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-LR,r1i1p1f1,pr,Annual,13.013070352534024,4.374928570845471,13.72880184138441
MPI-ESM1-2-LR,r1i1p1f1,tasmax,Annual,0.4,0.17320508075688776,0.43588989435406744
MPI-ESM1-2-LR,r1i1p1f1,tasmin,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
MPI-ESM1-2-LR,r1i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
MPI-ESM1-2-LR,r2i1p1f1,pr,Annual,12.477980605851252,4.950757517794626,13.42423182159784
MPI-ESM1-2-LR,r2i1p1f1,tasmax,Annual,0.34641016151377546,0.223606797749979,0.41231056256176607
MPI-ESM1-2-LR,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
MPI-ESM1-2-LR,r2i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-LR,r3i1p1f1,pr,Annual,11.864231959971113,3.028200785945344,12.244590642402056
MPI-ESM1-2-LR,r3i1p1f1,tasmax,Annual,0.36055512754639896,0.223606797749979,0.42426406871192857
MPI-ESM1-2-LR,r3i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
MPI-ESM1-2-LR,r3i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-LR,r4i1p1f1,pr,Annual,13.390668392578467,4.262628297189424,14.052757736472937
MPI-ESM1-2-LR,r4i1p1f1,tasmax,Annual,0.31622776601683794,0.14142135623730953,0.3464101615137755
MPI-ESM1-2-LR,r4i1p1f1,tasmin,Annual,0.31622776601683794,0.14142135623730953,0.3464101615137755
MPI-ESM1-2-LR,r4i1p1f1,DTR,Annual,0.2,0,0.2
MPI-ESM1-2-LR,r5i1p1f1,pr,Annual,11.811011811017716,5.123475382979799,12.874393189583733
MPI-ESM1-2-LR,r5i1p1f1,tasmax,Annual,0.34641016151377546,0.223606797749979,0.41231056256176607
MPI-ESM1-2-LR,r5i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
MPI-ESM1-2-LR,r5i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
MPI-ESM1-2-LR,r6i1p1f1,pr,Annual,12.890694317995443,4.725462940284264,13.729530217745982
MPI-ESM1-2-LR,r6i1p1f1,tasmax,Annual,0.36055512754639896,0.24494897427831783,0.43588989435406744
MPI-ESM1-2-LR,r6i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
MPI-ESM1-2-LR,r6i1p1f1,DTR,Annual,0.2,0.14142135623730953,0.24494897427831783
MPI-ESM1-2-LR,r7i1p1f1,pr,Annual,12.068968472906041,4.244997055358225,12.793748473375581
MPI-ESM1-2-LR,r7i1p1f1,tasmax,Annual,0.316227766016838,0.17320508075688776,0.36055512754639896
MPI-ESM1-2-LR,r7i1p1f1,tasmin,Annual,0.316227766016838,0.14142135623730953,0.3464101615137755
MPI-ESM1-2-LR,r7i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-LR,r8i1p1f1,pr,Annual,12.156479753612885,3.2171415884290826,12.574975149080812
MPI-ESM1-2-LR,r8i1p1f1,tasmax,Annual,0.2645751311064591,0.1,0.28284271247461906
MPI-ESM1-2-LR,r8i1p1f1,tasmin,Annual,0.2,0.1,0.223606797749979
MPI-ESM1-2-LR,r8i1p1f1,DTR,Annual,0.2,0,0.2
MRI-ESM2-0,r1i1p1f1,pr,Annual,9.81631295344642,2.705549851693737,10.182337649086284
MRI-ESM2-0,r1i1p1f1,tasmax,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
MRI-ESM2-0,r1i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
MRI-ESM2-0,r1i1p1f1,DTR,Annual,0.2,0,0.2
MRI-ESM2-0,r2i1p1f1,pr,Annual,10.465658125507444,2.451530134426253,10.748953437428224
MRI-ESM2-0,r2i1p1f1,tasmax,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
MRI-ESM2-0,r2i1p1f1,tasmin,Annual,0.2,0.14142135623730953,0.24494897427831783
MRI-ESM2-0,r2i1p1f1,DTR,Annual,0.2,0,0.2
MRI-ESM2-0,r3i1p1f1,pr,Annual,10.760576192751017,2.7331300737432898,11.102252023801297
MRI-ESM2-0,r3i1p1f1,tasmax,Annual,0.31622776601683794,0.1,0.33166247903554
MRI-ESM2-0,r3i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
MRI-ESM2-0,r3i1p1f1,DTR,Annual,0.2,0,0.2
MRI-ESM2-0,r4i1p1f1,pr,Annual,11.60861748874516,3.1256999216175565,12.022063050907693
MRI-ESM2-0,r4i1p1f1,tasmax,Annual,0.316227766016838,0.24494897427831783,0.4
MRI-ESM2-0,r4i1p1f1,tasmin,Annual,0.2645751311064591,0.17320508075688776,0.316227766016838
MRI-ESM2-0,r4i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
MRI-ESM2-0,r5i1p1f1,pr,Annual,9.31611507013519,1.1916375287812986,9.39201788754685
MRI-ESM2-0,r5i1p1f1,tasmax,Annual,0.2,0.14142135623730953,0.24494897427831783
MRI-ESM2-0,r5i1p1f1,tasmin,Annual,0.14142135623730953,0.14142135623730953,0.2
MRI-ESM2-0,r5i1p1f1,DTR,Annual,0.2,0,0.2
NorESM2-LM,r1i1p1f1,pr,Annual,9.78263768111648,3.2078029864690882,10.29514448660144
NorESM2-LM,r1i1p1f1,tasmax,Annual,0.2,0.17320508075688776,0.2645751311064591
NorESM2-LM,r1i1p1f1,tasmin,Annual,0.2,0.1,0.223606797749979
NorESM2-LM,r1i1p1f1,DTR,Annual,0.17320508075688776,0.1,0.2
NorESM2-LM,r2i1p1f1,pr,Annual,9.848857801796104,0.9219544457292888,9.891915891272024
NorESM2-LM,r2i1p1f1,tasmax,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
NorESM2-LM,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
NorESM2-LM,r2i1p1f1,DTR,Annual,0.14142135623730953,0,0.14142135623730953
NorESM2-LM,r3i1p1f1,pr,Annual,9.853933224860011,2.778488797889961,10.23816389788716
NorESM2-LM,r3i1p1f1,tasmax,Annual,0.2645751311064591,0.14142135623730953,0.30000000000000004
NorESM2-LM,r3i1p1f1,tasmin,Annual,0.2645751311064591,0.24494897427831783,0.360555127546399
NorESM2-LM,r3i1p1f1,DTR,Annual,0.2,0,0.2
NorESM2-MM,r1i1p1f1,pr,Annual,10.414413089560064,3.8249182997810554,11.09459327780879
NorESM2-MM,r1i1p1f1,tasmax,Annual,0.2,0.1,0.223606797749979
NorESM2-MM,r1i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
NorESM2-MM,r1i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
NorESM2-MM,r2i1p1f1,pr,Annual,9.66695401871758,3.3674916480965473,10.236698686588367
NorESM2-MM,r2i1p1f1,tasmax,Annual,0.2645751311064591,0.1,0.28284271247461906
NorESM2-MM,r2i1p1f1,tasmin,Annual,0.2645751311064591,0.1,0.28284271247461906
NorESM2-MM,r2i1p1f1,DTR,Annual,0.2,0.1,0.223606797749979
TaiESM1,r1i1p1f1,pr,Annual,6.595452979136459,0.9055385138137417,6.6573267908372955
TaiESM1,r1i1p1f1,tasmax,Annual,0.1,0,0.1
TaiESM1,r1i1p1f1,tasmin,Annual,0.1,0,0.1
TaiESM1,r1i1p1f1,DTR,Annual,0,0,0
ACCESS-CM2,r1i1p1f1,All,DJF,3.4132096331752018,0.42426406871192857,3.439476704383967
ACCESS-CM2,r1i1p1f1,All,MAM,4.403407771260801,0.1,4.404543109109049
ACCESS-CM2,r1i1p1f1,All,JJA,7.601973427998811,0.4,7.6124897372673015
ACCESS-CM2,r1i1p1f1,All,SON,4.9030602688525065,0.6,4.939635614091388
ACCESS-CM2,r2i1p1f1,All,DJF,3.4132096331752018,1.4071247279470287,3.691882988394946
ACCESS-CM2,r2i1p1f1,All,MAM,4.606517122512408,0.6164414002968976,4.6475800154489
ACCESS-CM2,r2i1p1f1,All,JJA,7.701947805587882,2.2045407685048604,8.011242100947895
ACCESS-CM2,r2i1p1f1,All,SON,4.602173399601541,0.42426406871192857,4.621688003316537
ACCESS-CM2,r3i1p1f1,All,DJF,3.40440890610984,0.1,3.40587727318528
ACCESS-CM2,r3i1p1f1,All,MAM,4.606517122512408,0.17320508075688776,4.609772228646444
ACCESS-CM2,r3i1p1f1,All,JJA,6.704476116744693,1.5066519173319362,6.871681017043791
ACCESS-CM2,r3i1p1f1,All,SON,5.401851534427803,2.5,5.952310475773253
ACCESS-ESM1-5,r1i1p1f1,All,DJF,3.704051835490427,1.4,3.9597979746446663
ACCESS-ESM1-5,r1i1p1f1,All,MAM,4.303486958270003,1.0099504938362078,4.42040722106007
ACCESS-ESM1-5,r1i1p1f1,All,JJA,6.304760106459245,0.8124038404635961,6.356886030125127
ACCESS-ESM1-5,r1i1p1f1,All,SON,5.10294032886923,0.24494897427831783,5.10881590977792
ACCESS-ESM1-5,r2i1p1f1,All,DJF,3.4132096331752018,0.5196152422706632,3.452535300326413
ACCESS-ESM1-5,r2i1p1f1,All,MAM,6.107372593840988,0.6164414002968976,6.138403701289121
ACCESS-ESM1-5,r2i1p1f1,All,JJA,7.004284403134983,0.9,7.061869440877536
ACCESS-ESM1-5,r2i1p1f1,All,SON,4.403407771260801,0.8124038404635961,4.477722635447623
ACCESS-ESM1-5,r3i1p1f1,All,DJF,3.704051835490427,0.9,3.811823710509184
ACCESS-ESM1-5,r3i1p1f1,All,MAM,4.706378650300038,0.6082762530298219,4.7455242070818695
ACCESS-ESM1-5,r3i1p1f1,All,JJA,7.701947805587882,2.5,8.097530487747484
ACCESS-ESM1-5,r3i1p1f1,All,SON,5.402777063696041,0.714142842854285,5.449770637375486
ACCESS-ESM1-5,r4i1p1f1,All,DJF,4.709564735726647,0.48989794855663565,4.734976240700686
ACCESS-ESM1-5,r4i1p1f1,All,MAM,4.303486958270003,0.6082762530298219,4.346262762420147
ACCESS-ESM1-5,r4i1p1f1,All,JJA,7.901898506055364,2.1,8.176184929415431
ACCESS-ESM1-5,r4i1p1f1,All,SON,5.502726596879042,0.3,5.510898293381942
ACCESS-ESM1-5,r5i1p1f1,All,DJF,4.509988913511872,0.714142842854285,4.5661800227323495
ACCESS-ESM1-5,r5i1p1f1,All,MAM,4.503332099679081,0.6,4.543126676640219
ACCESS-ESM1-5,r5i1p1f1,All,JJA,6.904346457123947,0.6403124237432849,6.9339743293438865
ACCESS-ESM1-5,r5i1p1f1,All,SON,4.706378650300038,1.5033296378372907,4.940647730814251
AWI-CM-1-1-MR,r1i1p1f1,All,DJF,4.806245936279167,0.7681145747868608,4.867237409455183
AWI-CM-1-1-MR,r1i1p1f1,All,MAM,5.01398045468867,0.469041575982343,5.035871324805669
AWI-CM-1-1-MR,r1i1p1f1,All,JJA,7.903796556086196,0.17320508075688776,7.905694150420948
AWI-CM-1-1-MR,r1i1p1f1,All,SON,5.208646657242167,2.2045407685048604,5.655970296951709
AWI-CM-1-1-MR,r2i1p1f1,All,DJF,4.207136793592526,0.31622776601683794,4.219004621945798
AWI-CM-1-1-MR,r2i1p1f1,All,MAM,5.202883815731426,0.6,5.2373657500694
AWI-CM-1-1-MR,r2i1p1f1,All,JJA,8.501764522732914,0.8,8.539320816083679
AWI-CM-1-1-MR,r2i1p1f1,All,SON,5.002999100539596,2.2,5.465345368775884
AWI-CM-1-1-MR,r3i1p1f1,All,DJF,4.222558466143483,0.43588989435406733,4.244997055358225
AWI-CM-1-1-MR,r3i1p1f1,All,MAM,5.405552700695832,1.6186414056238645,5.642694391866355
AWI-CM-1-1-MR,r3i1p1f1,All,JJA,8.603487664894976,4.007492981902776,9.491048414163739
AWI-CM-1-1-MR,r3i1p1f1,All,SON,5.60802995712398,1.2328828005937953,5.741950887982236
AWI-CM-1-1-MR,r4i1p1f1,All,DJF,4.222558466143483,0.574456264653803,4.261455150532504
AWI-CM-1-1-MR,r4i1p1f1,All,MAM,5.202883815731426,2.0024984394500787,5.574943945906543
AWI-CM-1-1-MR,r4i1p1f1,All,JJA,7.903796556086196,1.1135528725660044,7.981854421122951
AWI-CM-1-1-MR,r4i1p1f1,All,SON,6.706713054842886,2.703701166919155,7.231182475916369
AWI-CM-1-1-MR,r5i1p1f1,All,DJF,4.1036569057366385,1.3038404810405297,4.305810028322198
AWI-CM-1-1-MR,r5i1p1f1,All,MAM,5.408326913195984,1.9209372712298547,5.739337940912697
AWI-CM-1-1-MR,r5i1p1f1,All,JJA,8.203657720797475,1.9052558883257649,8.421995013059556
AWI-CM-1-1-MR,r5i1p1f1,All,SON,5.80430874437258,3.203123475609394,6.629479617586888
BCC-CSM2-MR,r1i1p1f1,All,DJF,1.70293863659264,0.1,1.7058722109231979
BCC-CSM2-MR,r1i1p1f1,All,MAM,2.7,0.2,2.7073972741361767
BCC-CSM2-MR,r1i1p1f1,All,JJA,4.8,0.8,4.866210024238575
BCC-CSM2-MR,r1i1p1f1,All,SON,2.5,0.5,2.5495097567963922
CanESM5,r1i1p1f1,All,DJF,4.706378650300038,2.1023796041628637,5.15460958754395
CanESM5,r1i1p1f1,All,MAM,4.806245936279167,0.42426406871192857,4.824935232725928
CanESM5,r1i1p1f1,All,JJA,6.002499479383567,0.3,6.009991680526688
CanESM5,r1i1p1f1,All,SON,5.10294032886923,0.5,5.127377497317708
CanESM5,r2i1p1f1,All,DJF,4.809365862564419,0.33166247903554,4.8207883172775805
CanESM5,r2i1p1f1,All,MAM,6.304760106459245,2.803569153775237,6.899999999999999
CanESM5,r2i1p1f1,All,JJA,6.402343321003647,0.1,6.4031242374328485
CanESM5,r2i1p1f1,All,SON,6.504613747179766,0.9110433579144299,6.56810474946921
CanESM5,r3i1p1f1,All,DJF,5.018964036531842,0.9433981132056605,5.106858133921482
CanESM5,r3i1p1f1,All,MAM,5.202883815731426,1.7,5.473572873361604
CanESM5,r3i1p1f1,All,JJA,8.101851640211638,2.6019223662515376,8.509406559801924
CanESM5,r3i1p1f1,All,SON,6.104916051838877,1.8027756377319946,6.365532185135819
CanESM5,r4i1p1f1,All,DJF,5.305657357952924,2.007485989988473,5.672741841473133
CanESM5,r4i1p1f1,All,MAM,4.306971093471606,0.17320508075688776,4.310452412450462
CanESM5,r4i1p1f1,All,JJA,6.904346457123947,0.3464101615137755,6.913031173081747
CanESM5,r4i1p1f1,All,SON,6.404685784642366,2.5,6.8753181744556375
CanESM5,r5i1p1f1,All,DJF,5.9076221950967716,2.5039968051097827,6.416385275215322
CanESM5,r5i1p1f1,All,MAM,5.202883815731426,0.6,5.2373657500694
CanESM5,r5i1p1f1,All,JJA,7.601973427998811,1.9026297590440446,7.836453279386025
CanESM5,r5i1p1f1,All,SON,5.501817881391568,0.6082762530298219,5.535341001239219
CanESM5,r6i1p1f1,All,DJF,4.720169488482379,0.7549834435270749,4.780167361086848
CanESM5,r6i1p1f1,All,MAM,6.407027391856539,1.1090536506409419,6.502307282803543
CanESM5,r6i1p1f1,All,JJA,7.50199973340442,0.9,7.555792479945436
CanESM5,r6i1p1f1,All,SON,4.70319040652194,1.5066519173319362,4.9386232899463
CanESM5,r7i1p1f1,All,DJF,4.509988913511872,0.17320508075688776,4.513313638558704
CanESM5,r7i1p1f1,All,MAM,5.002999100539596,0.1,5.003998401278722
CanESM5,r7i1p1f1,All,JJA,7.004284403134983,1.8027756377319946,7.232565243397393
CanESM5,r7i1p1f1,All,SON,7.603946343840151,3.204684071792413,8.251666498350502
CESM2-LENS,r10i1p1f1,All,DJF,4.023679907746142,2.130727575266252,4.553020975132884
CESM2-LENS,r10i1p1f1,All,MAM,5.911852501542981,2.3,6.343500610861483
CESM2-LENS,r10i1p1f1,All,JJA,6.6022723360976245,0.9,6.663332499583072
CESM2-LENS,r10i1p1f1,All,SON,5.408326913195984,0.24494897427831783,5.413871073455666
CESM2-LENS,r1i1p1f1,All,DJF,4.41021541423999,1.5066519173319362,4.660472079092418
CESM2-LENS,r1i1p1f1,All,MAM,5.308483775994799,0.5196152422706632,5.333854141237835
CESM2-LENS,r1i1p1f1,All,JJA,6.8022055246809465,2.6038433132583076,7.283543093852056
CESM2-LENS,r1i1p1f1,All,SON,4.803123983409131,0.5196152422706632,4.831148931672466
CESM2-LENS,r2i1p1f1,All,DJF,5.132250968142536,0.5385164807134505,5.160426338976267
CESM2-LENS,r2i1p1f1,All,MAM,4.6097722286464435,1.0099504938362078,4.719110085598767
CESM2-LENS,r2i1p1f1,All,JJA,7.10211236182588,1.4,7.238784428341543
CESM2-LENS,r2i1p1f1,All,SON,5.802585630561603,1.3,5.9464274989274015
CESM2-LENS,r3i1p1f1,All,DJF,4.203569911396741,2.4041630560342613,4.842520005121301
CESM2-LENS,r3i1p1f1,All,MAM,5.008991914547277,1.4071247279470287,5.202883815731426
